D0926 19:01:25.052337       1 stub_unsafe.go:340] stubStart 7f2bf25da000 stubSysmsgStart 7f2bf25db000 stubSysmsgStack 7fc4ef8a0000, stubContextQueue 7fc4ef8bc000, stubThreadContextRegion 7fc4ef8c6000, mapLen 1031000
D0926 19:01:25.052344       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 832 }
D0926 19:01:25.052351       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 19:01:25.052350753 (unix nanos: 1790449285052350753)
D0926 19:01:25.052647       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:01:25.052651       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:01:25.052652       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:01:25.052658       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0926 19:01:25.052661       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0926 19:01:25.052662       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:01:25.052670       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0x7f2bf25da000 && arg[3] == 0x6000)))) => allow
D0926 19:01:25.052673       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0926 19:01:25.052674       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0926 19:01:25.052676       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:01:25.052678       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0926 19:01:25.052679       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:01:25.052681       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0926 19:01:25.052682       1 seccomp.go:815]   Trivial syscalls:
D0926 19:01:25.052684       1 seccomp.go:822]     - Syscall    9: allow
D0926 19:01:25.052685       1 seccomp.go:822]     - Syscall   11: allow
D0926 19:01:25.052686       1 seccomp.go:822]     - Syscall   15: allow
D0926 19:01:25.052687       1 seccomp.go:822]     - Syscall   24: allow
D0926 19:01:25.052688       1 seccomp.go:822]     - Syscall   39: allow
D0926 19:01:25.052689       1 seccomp.go:822]     - Syscall   60: allow
D0926 19:01:25.052690       1 seccomp.go:822]     - Syscall   61: allow
D0926 19:01:25.052691       1 seccomp.go:822]     - Syscall  110: allow
D0926 19:01:25.052692       1 seccomp.go:822]     - Syscall  131: allow
D0926 19:01:25.052693       1 seccomp.go:822]     - Syscall  186: allow
D0926 19:01:25.052694       1 seccomp.go:822]     - Syscall  231: allow
D0926 19:01:25.052695       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:01:25.053278       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 382.177µs to build and 257.409µs to optimize
D0926 19:01:25.054344       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 19:01:25.054339791 (unix nanos: 1790449285054339791)
D0926 19:01:25.054361       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 19:01:25.054360620 (unix nanos: 1790449285054360620)
D0926 19:01:25.054365       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 19:01:25.054364972 (unix nanos: 1790449285054364972)
D0926 19:01:25.054367       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 19:01:25.054366999 (unix nanos: 1790449285054366999)
I0926 19:01:25.054377       1 loader.go:1147] Disabling application huge pages: host shmem_enabled is "never"
D0926 19:01:25.054394       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 19:01:25.054394243 (unix nanos: 1790449285054394243)
D0926 19:01:25.054412       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint VDSO prepared at 19:01:25.054412502 (unix nanos: 1790449285054412502)
